#{"t_start": 1682401244.4086945, "env_id": null}
r,l,t,current_date,agent_id
85.956665,35,6518.879735,2018-01-07,36
-19.85667,44,6518.879828,2017-10-23,55
4.85333,39,6520.270018,2017-10-17,61
2.1500013,27,6521.696988,2018-03-24,13
11.713334,40,6521.697078,2018-05-01,16
41.219997,35,6521.697095,2018-02-12,31
42.2,26,6521.697111,2018-08-20,47
-103.51332,46,6521.697121,2017-08-28,51
-0.27333865,46,6522.372356,2017-12-22,26
20.423326,33,6522.372458,2017-11-30,42
-72.62334,43,6523.213665,2017-05-26,23
32.34,29,6523.21378,2018-08-20,38
28.576666,35,6523.919864,2017-08-20,24
53.30666,34,6524.516881,2017-07-23,19
-32.12334,43,6525.103003,2017-06-18,8
-41.16999,49,6525.799191,2017-09-19,53
-73.28001,42,6526.510637,2018-04-11,17
50.590004,29,6526.510729,2018-03-12,63
-6.4700093,43,6527.224007,2017-07-29,7
-15.723333,33,6527.224146,2017-10-01,37
-22.950006,40,6527.224186,2018-01-14,58
18.743328,41,6527.925968,2017-11-27,40
-5.623341,44,6529.184692,2018-04-10,46
-0.2666733,40,6530.503187,2018-02-01,49
-5.9299984,39,6531.415657,2018-06-28,18
53.919987,41,6531.415747,2018-02-08,25
62.096653,30,6532.205981,2018-06-10,2
-40.31667,46,6532.206075,2017-10-30,4
13.199993,29,6532.206092,2017-12-26,35
18.076664,32,6532.206104,2017-07-24,56
43.259987,39,6532.979623,2017-12-05,50
-44.200005,46,6532.979737,2017-11-29,52
-91.18331,32,6533.726109,2017-09-26,0
-85.97002,36,6533.726201,2018-05-09,41
-38.660004,30,6534.499324,2017-08-02,20
-2.4300008,38,6534.49942,2018-08-09,32
-36.620014,32,6534.499438,2017-07-31,57
-21.886663,42,6535.20441,2018-03-04,6
-67.87668,41,6535.2045,2018-03-05,33
-44.903336,48,6536.007478,2017-09-27,43
76.40667,41,6536.007599,2017-12-01,60
27.339994,30,6537.430139,2017-07-09,9
-38.443333,46,6537.430227,2018-03-06,10
-51.296665,44,6537.430242,2018-04-28,14
60.016666,35,6537.430254,2018-07-14,28
-131.28996,48,6538.150121,2018-01-16,27
7.4033284,45,6538.150233,2018-05-16,54
109.08668,33,6538.842735,2017-10-22,11
-150.20667,43,6538.842823,2017-08-31,12
60.910004,35,6538.84284,2017-06-28,29
-120.689964,62,6538.842852,2017-08-31,39
53.696663,38,6539.716828,2018-02-04,44
-116.45996,53,6539.716917,2018-01-24,45
1.1766533,35,6540.298447,2017-05-22,48
7.159991,40,6541.082677,2018-01-14,22
117.073326,31,6541.082767,2017-08-06,36
8.1266575,34,6542.004469,2017-08-26,59
7.456669,30,6542.004555,2018-03-12,61
20.526669,38,6542.004571,2017-07-06,62
-14.640004,36,6542.615123,2018-04-01,3
-2.9933407,42,6543.554657,2018-03-01,5
27.126656,42,6543.554747,2018-04-10,30
74.85667,32,6544.697366,2017-07-25,31
-35.16999,39,6545.423631,2018-06-02,1
2.799997,33,6545.423718,2017-11-10,13
-127.27997,49,6546.222276,2018-07-29,34
-27.169992,35,6546.878848,2018-06-16,16
-92.75335,41,6546.878933,2017-11-07,21
-68.04668,36,6547.750352,2018-05-26,47
6.219995,34,6548.506814,2018-03-15,24
18.193336,29,6548.506902,2017-05-25,37
141.70667,26,6548.506919,2017-07-20,46
-72.56664,48,6549.600294,2018-06-08,15
9.67,36,6549.600385,2018-07-08,23
37.766663,37,6549.600401,2017-06-22,26
-40.466667,38,6549.600418,2018-08-27,51
-58.250004,33,6550.82219,2017-10-11,17
-36.50667,38,6550.82228,2017-11-08,38
12.246666,34,6550.822297,2018-02-12,53
18.786663,32,6550.822309,2017-12-26,58
29.046661,27,6552.272005,2018-03-11,4
75.036674,29,6552.272094,2017-10-09,49
-121.51664,46,6552.27211,2018-03-22,55
115.48,26,6552.792807,2017-08-26,41
-22.240004,30,6553.49397,2018-04-22,18
-9.360002,30,6553.494058,2018-02-28,25
-67.03666,41,6554.349833,2017-09-28,19
2.4466681,29,6554.349923,2018-06-12,52
-10.536665,30,6554.349939,2018-02-23,56
29.206661,28,6555.304033,2018-07-03,57
-42.876675,39,6555.304124,2017-10-20,63
-17.046669,39,6556.087036,2017-10-31,7
-6.3400006,31,6556.881146,2018-05-04,0
21.766665,33,6556.881235,2018-02-08,2
-12.599999,28,6556.881254,2018-06-21,43
30.20333,40,6557.520375,2017-12-14,40
-5.3700023,28,6558.410226,2017-11-20,28
30.09,34,6558.410315,2017-07-08,50
0.7166662,28,6559.658547,2018-06-02,12
-6.1,37,6559.658638,2017-06-13,35
-212.53667,51,6559.658653,2017-09-03,42
1.1366655,24,6560.42299,2017-06-27,3
39.066666,24,6561.324694,2018-03-26,5
-63.796673,35,6561.324782,2017-11-08,6
-170.05331,49,6561.324798,2018-01-29,8
37.36,29,6561.324811,2017-05-25,45
56.13667,36,6561.924352,2017-08-09,33
-12.543331,38,6562.919531,2018-04-23,20
-29.843336,29,6562.919644,2018-06-20,22
40.006664,31,6562.919662,2018-05-20,44
73.81334,34,6564.385575,2017-06-08,11
-100.08334,38,6564.385666,2018-06-02,60
63.92667,22,6565.042163,2018-04-06,37
32.759995,43,6566.198448,2017-07-14,32
111.01,40,6567.024712,2018-01-27,14
31.383333,25,6567.024802,2018-04-02,46
66.01,39,6568.058141,2018-03-16,39
-60.369995,35,6568.058292,2017-09-21,59
15.569997,35,6568.058313,2018-08-09,62
63.779995,30,6568.595964,2017-06-14,34
-11.500005,41,6569.409495,2017-11-27,29
-4.1333337,42,6569.409585,2017-10-17,54
-46.523335,37,6569.409601,2018-07-15,61
2.9766624,28,6570.430142,2018-07-30,23
32.449997,34,6570.430234,2017-11-04,31
-15.026661,45,6571.305115,2017-07-14,9
26.173336,34,6571.305204,2017-09-22,13
-8.059999,41,6571.30522,2017-07-29,48
1.6733367,39,6572.565182,2018-07-24,30
-75.549995,48,6573.666913,2018-06-22,10
64.12999,23,6575.120438,2018-01-04,40
88.46333,36,6575.120525,2018-05-29,47
7.8033338,46,6575.800322,2018-01-23,36
-0.34667137,36,6576.678277,2018-05-04,15
59.43999,39,6576.678367,2017-07-06,16
-6.0299964,34,6576.678382,2018-03-09,17
-57.640007,39,6576.678393,2018-01-19,21
31.553333,30,6576.678403,2017-06-19,25
118.366684,36,6576.678418,2017-08-13,51
20.313334,34,6578.167545,2018-06-17,4
17.766665,31,6579.717005,2018-07-05,7
-33.723335,33,6579.717096,2018-07-14,52
55.143333,32,6579.717113,2017-10-22,63
31.326668,32,6581.231954,2018-01-07,0
-18.563337,43,6581.232044,2018-01-08,24
12.876648,42,6581.23206,2017-09-09,26
-18.39,40,6581.232072,2018-03-07,38
-37.033337,34,6581.232083,2018-02-20,57
42.909996,40,6581.232092,2018-01-27,58
11.029997,25,6582.100127,2018-06-07,22
-73.82667,41,6582.100217,2018-02-07,53
44.539993,39,6582.996927,2017-08-25,41
2.5566673,40,6582.997041,2017-11-26,49
32.19332,32,6582.997059,2017-12-25,50
22.316668,40,6582.99707,2018-07-26,55
-28.190006,38,6583.819366,2018-08-05,19
-7.0300007,28,6583.819457,2017-11-21,33
15.613338,41,6585.56056,2017-12-11,56
-20.703335,37,6586.350965,2018-08-18,28
-32.81,35,6586.351054,2018-06-16,42
-17.726671,36,6587.16215,2017-10-13,12
28.373327,36,6587.162239,2017-12-03,35
76.26668,36,6588.527651,2018-02-23,5
-53.873352,45,6590.522382,2018-04-11,2
3.7699976,27,6590.522478,2018-06-19,23
-16.466673,32,6591.332079,2018-02-03,14
-16.446676,33,6591.332168,2017-09-17,32
-69.91667,36,6591.332185,2018-03-05,60
-223.4966,62,6592.131776,2017-09-08,1
-47.400017,39,6592.131867,2018-04-28,20
28.766659,43,6593.027734,2018-08-14,3
-261.18997,73,6593.027847,2017-09-07,27
-39.923344,45,6594.981515,2018-06-02,8
14.283327,30,6594.981604,2017-06-08,30
-73.66334,51,6594.98162,2017-09-20,43
-65.37001,45,6594.981632,2018-01-02,45
-11.136667,27,6594.981642,2017-12-27,47
-0.90333587,47,6596.27881,2018-04-07,6
-6.4433303,45,6596.2789,2017-06-24,44
3.460001,36,6596.278916,2017-11-22,54
-292.2,58,6596.970039,2017-09-05,18
40.999992,28,6596.970167,2018-06-21,51
46.31665,40,6597.586414,2017-10-05,39
47.04667,28,6598.164211,2017-12-03,4
51.91666,30,6598.164302,2017-10-09,15
4.1766562,41,6598.92458,2017-08-12,34
-46.433342,38,6598.92467,2018-01-17,48
-3.7366679,40,6598.924687,2017-09-16,61
28.140001,27,6598.924698,2017-06-07,63
-32.476673,39,6599.925944,2018-03-11,9
22.196663,42,6601.405618,2017-11-04,31
-88.819984,46,6601.40571,2018-04-19,46
22.25667,28,6601.405726,2018-02-10,57
-51.85668,46,6602.171492,2018-01-12,59
46.726665,32,6602.757068,2017-06-25,52
14.18999,37,6603.567226,2017-11-05,21
-112.77331,42,6604.505484,2018-08-30,10
-64.13,39,6605.261222,2018-04-16,25
-1.430009,37,6606.742769,2017-11-12,7
-47.223347,48,6606.742879,2018-08-30,13
-2.3633337,42,6606.742897,2017-12-07,36
38.869995,28,6607.671797,2017-12-02,12
-54.320007,42,6607.671965,2017-10-18,16
38.62665,42,6607.672006,2018-03-11,17
-18.789999,35,6607.672034,2018-04-30,22
-71.216644,53,6607.672061,2018-03-06,62
41.850002,35,6608.449333,2018-07-25,49
-224.71,60,6609.49996,2017-09-04,11
16.510021,46,6609.500055,2018-05-05,40
-20.40333,36,6609.50007,2018-02-12,41
41.733322,27,6611.346476,2017-10-11,60
-34.196674,33,6612.807434,2017-11-25,5
-76.27,43,6612.807546,2018-02-28,26
-18.096672,43,6612.807565,2018-01-01,58
46.470013,44,6613.624646,2018-08-15,24
-132.55666,59,6613.624737,2018-01-23,29
32.223324,37,6613.624754,2017-06-13,42
-348.90338,66,6614.110865,2017-08-30,37
-20.066664,46,6614.890688,2017-11-27,0
-12.906668,33,6614.890775,2017-06-28,2
72.22667,44,6614.890794,2017-07-09,50
-60.77333,45,6614.890805,2018-05-26,53
-26.75667,44,6615.662668,2017-10-22,33
-3.8000157,33,6616.79897,2018-02-02,27
7.756662,34,6617.627476,2017-12-07,3
13.186654,31,6617.627586,2018-01-05,8
-21.653336,35,6617.627604,2018-03-04,20
-6.4900084,42,6617.627616,2018-03-05,35
-142.79,49,6618.205679,2017-08-27,55
-85.696655,46,6619.683405,2017-06-09,28
-53.416676,32,6619.683497,2018-06-14,54
21.29333,30,6620.522041,2017-10-21,4
4.863334,30,6620.522128,2017-07-06,15
6.9266686,40,6620.522146,2018-03-21,32
-79.39331,54,6620.522158,2018-06-23,38
-0.6466687,42,6621.164579,2017-12-15,23
-1.0566657,41,6621.892237,2017-10-23,1
-29.159988,31,6621.892328,2018-04-24,48
-47.45665,54,6622.732296,2017-08-16,19
33.73,34,6622.732417,2017-12-14,39
4.9666686,38,6622.732436,2017-11-24,43
-21.280008,44,6623.323877,2017-05-27,14
40.90666,41,6624.49852,2017-06-09,30
-55.78331,54,6624.498609,2018-01-23,56
57.296665,25,6625.443156,2018-04-05,16
-8.393334,30,6625.443243,2018-08-15,21
-52.84998,40,6625.443259,2017-11-07,44
89.59,32,6625.443271,2017-11-23,59
62.146652,36,6625.443281,2017-12-05,61
73.89,34,6626.471383,2018-07-25,31
1.5766656,42,6627.291462,2017-07-09,6
5.1166644,41,6627.291552,2017-06-15,51
37.789997,36,6627.972568,2018-06-28,46
-16.556673,43,6628.549832,2017-10-23,18
-73.46999,46,6628.549922,2017-06-26,45
74.44999,37,6628.54994,2017-06-13,57
3.8666599,40,6629.503738,2018-07-20,9
28.72999,47,6629.503827,2017-06-09,47
-51.253334,41,6629.503844,2018-04-26,63
80.88333,30,6630.777045,2018-08-20,41
22.89,33,6631.539044,2018-07-01,62
122.403336,40,6632.392709,2017-07-17,52
-57.070004,40,6634.272171,2018-01-31,25
75.206665,29,6634.272275,2018-02-10,42
-60.913338,30,6636.342317,2017-11-16,2
-5.706664,41,6636.344191,2018-07-28,13
74.19002,40,6636.344221,2017-08-01,17
14.216669,40,6636.344237,2018-08-09,22
9.403335,41,6637.142275,2017-06-01,12
-161.03995,52,6637.142378,2018-01-23,34
26.416662,31,6637.142395,2018-05-18,50
64.21666,34,6637.142411,2017-08-04,58
30.896664,43,6638.10271,2017-05-28,7
-25.923357,46,6638.10281,2018-07-21,10
120.83,23,6638.102828,2017-10-07,23
25.87332,34,6638.10284,2018-05-24,29
-2.5833433,40,6638.102851,2018-08-30,40
39.01333,41,6638.10286,2017-07-29,49
-50.270004,44,6638.862646,2018-02-27,36
-18.06667,26,6639.713469,2017-12-20,32
9.02333,39,6639.713558,2018-02-08,60
51.69333,43,6640.579875,2017-07-07,11
56.763332,31,6640.579961,2018-04-20,20
57.75,28,6640.579978,2018-02-04,28
77.24,28,6641.524065,2018-02-12,15
-20.523335,45,6645.224476,2018-05-30,5
-30.54667,43,6645.224578,2017-07-16,37
-33.396675,47,6646.741168,2018-08-05,26
56.21666,29,6646.741256,2017-10-20,59
-4.226648,41,6647.691191,2018-02-28,35
27.159996,48,6648.344293,2017-10-31,24
50.55335,42,6649.078993,2017-06-22,55
-21.353333,44,6649.820416,2018-05-30,3
-74.68333,40,6649.820503,2017-08-18,4
-41.470005,45,6649.82052,2017-09-22,27
-53.429996,46,6651.083101,2018-01-22,8
37.16001,42,6651.083188,2017-11-24,38
-1.5333359,39,6651.083204,2018-01-25,39
-69.72333,36,6651.804522,2017-10-16,16
0.40999582,50,6651.804612,2017-10-31,33
-28.716665,34,6651.804647,2018-05-30,51
42.39332,52,6652.633706,2018-01-01,0
43.873333,42,6652.633813,2017-11-17,48
-124.9133,53,6653.40027,2017-09-12,53
62.329987,45,6654.931885,2018-01-25,1
64.243324,42,6656.028147,2017-08-04,44
48.43665,40,6656.83959,2017-07-04,46
-41.08334,51,6656.839677,2018-05-08,54
-31.113338,44,6656.839692,2017-12-08,56
69.89004,43,6656.839703,2018-07-15,61
28.629978,44,6657.7561,2018-07-11,21
-80.266655,40,6657.756215,2017-12-27,57
107.56336,46,6658.777584,2017-07-02,30
35.22665,44,6658.777672,2018-08-01,31
-79.65333,38,6658.777688,2017-06-12,41
-126.656654,50,6659.480447,2017-11-14,19
10.906661,42,6659.480534,2017-06-13,45
-55.823338,28,6660.230491,2017-12-20,32
-41.17667,41,6661.617952,2017-11-27,62
-119.866646,46,6662.43625,2017-09-09,18
49.626663,34,6662.436338,2018-01-19,34
48.663326,41,6662.436353,2018-07-18,52
-44.22334,46,6663.263534,2018-07-24,9
-71.18668,47,6663.919194,2018-01-31,47
34.196667,47,6663.919313,2017-10-17,63
30.363329,37,6664.850194,2017-08-13,12
-115.61332,56,6664.850282,2017-09-05,14
15.809991,41,6664.850297,2018-05-20,25
-48.356674,35,6664.850309,2018-03-15,36
31.316666,39,6665.624035,2017-06-17,2
-49.966663,52,6665.624122,2018-08-17,6
31.393326,40,6667.023856,2018-08-02,58
113.38339,61,6667.74467,2017-10-24,43
50.406654,41,6668.464599,2017-06-01,40
-10.3366785,44,6669.411145,2018-07-21,13
-141.02332,50,6671.286424,2017-09-11,42
-75.17,46,6672.147221,2018-03-06,7
-14.48,34,6672.147308,2017-06-17,59
1.6999866,47,6672.951654,2018-07-27,10
30.846663,35,6672.951763,2018-07-24,26
5.1466618,48,6673.802083,2017-11-15,29
-41.31,48,6673.802169,2017-11-26,49
-2.8766642,50,6675.117707,2018-02-28,23
48.27666,37,6675.117795,2018-07-18,35
-5.6600003,35,6675.85585,2017-06-04,4
-17.913328,48,6675.855917,2018-07-24,20
-1.6699978,49,6675.855936,2018-03-09,60
11.450001,34,6676.810718,2017-07-15,8
82.28667,43,6677.62448,2017-12-23,5
10.746664,43,6677.624591,2018-05-12,37
-22.56333,33,6677.62461,2017-06-10,48
-60.64,31,6678.675957,2018-07-03,1
-79.88665,56,6678.676047,2017-11-06,17
-67.333336,53,6679.98006,2017-07-16,11
82.87668,29,6679.980149,2017-08-03,21
100.02999,31,6679.980167,2017-05-29,44
-31.276665,37,6680.85589,2018-06-10,0
37.18667,41,6680.855979,2017-07-04,3
-88.91999,59,6680.855996,2017-11-13,22
38.879993,38,6680.856008,2018-02-11,33
-106.603325,44,6681.64187,2018-01-11,24
3.4966648,41,6682.424088,2017-07-15,38
35.063335,40,6682.424176,2017-10-14,51
-34.449997,26,6682.424191,2018-02-24,52
45.193336,32,6683.269073,2017-06-15,30
51.223335,31,6683.269184,2017-09-23,45
-8.693331,33,6683.269202,2018-06-14,57
-93.77996,58,6684.138062,2018-01-17,28
65.70334,36,6684.849919,2018-02-03,61
-79.61332,61,6686.919292,2018-08-22,15
-94.41999,50,6686.919383,2018-05-09,55
59.893326,45,6687.680011,2018-03-11,53
53.723328,51,6688.435499,2017-12-10,27
9.053329,32,6688.435588,2017-08-07,47
-26.673344,41,6688.435605,2018-03-02,56
-153.56334,49,6689.293167,2018-04-19,16
-70.80668,42,6689.293261,2018-01-08,46
-189.38663,69,6689.293277,2017-09-11,50
-28.373335,33,6689.996384,2018-06-12,25
8.980007,41,6689.996477,2017-10-23,41
-117.76666,42,6690.941422,2018-08-22,31
-103.29331,52,6690.941511,2018-02-06,39
50.019993,35,6691.88776,2018-06-19,36
23.48666,38,6692.720363,2018-03-22,9
67.83667,46,6692.720483,2017-06-25,54
-27.849997,40,6692.7205,2017-11-25,62
41.99667,36,6693.376623,2018-08-11,2
-40.23,41,6694.357344,2018-01-27,18
-30.12,39,6694.357444,2018-02-11,63
49.489998,30,6695.925479,2018-06-14,7
106.546684,35,6695.925569,2018-01-21,40
-11.743334,30,6696.560795,2017-12-16,10
7.5866656,41,6696.560891,2017-09-19,14
-75.41663,48,6696.560912,2018-01-18,19
81.32666,38,6696.560928,2018-03-04,58
-48.619987,41,6697.277045,2017-09-24,6
-37.870007,45,6697.277136,2017-11-29,34
45.563328,33,6697.277154,2017-11-24,42
-20.016666,43,6698.012452,2018-02-02,12
14.75,41,6699.188911,2017-11-04,43
-26.546663,34,6699.939291,2018-01-14,29
38.72,30,6701.360452,2018-06-11,1
-19.916666,32,6701.360543,2018-08-20,8
32.859993,38,6702.096299,2017-11-04,26
-158.90999,55,6702.096387,2017-08-31,32
41.609993,36,6702.925827,2017-07-03,35
75.433334,30,6702.925941,2017-12-25,44
36.99,31,6703.880404,2017-06-23,21
36.046665,30,6703.880497,2018-07-04,22
36.32667,34,6703.880514,2018-06-17,48
26.649998,41,6703.880525,2017-08-06,59
67.73334,34,6705.758497,2018-01-07,11
-43.416668,39,6705.758587,2017-08-22,20
29.196663,30,6705.758603,2018-08-06,30
35.050003,34,6706.482205,2017-10-12,3
-24.520002,40,6706.482303,2018-04-12,4
-45.54333,41,6706.48232,2018-08-22,23
83.933334,32,6706.482332,2018-02-15,51
-21.55333,38,6707.256371,2018-06-24,17
50.700005,44,6707.256468,2018-03-25,49
-75.903305,41,6708.517934,2018-04-28,5
-93.72001,35,6708.51805,2018-04-30,52
-63.493347,43,6709.732347,2018-01-01,37
86.58001,45,6709.732441,2017-06-18,60
26.52332,40,6710.52675,2018-06-02,0
-41.020004,39,6710.526842,2018-04-15,24
3.5166638,28,6711.135225,2017-06-02,31
0.28999746,58,6712.711177,2018-08-24,13
29.24334,32,6712.71145,2018-04-06,16
19.559998,40,6712.71147,2018-06-06,45
51.43666,32,6712.711482,2018-03-29,46
4.7799983,33,6712.711492,2018-01-11,56
-15.633327,34,6713.562642,2017-09-12,27
42.78666,43,6714.378579,2018-01-28,38
111.630005,26,6715.211014,2017-07-31,10
-38.650005,42,6715.211105,2018-08-25,28
-80.22,46,6715.21112,2017-08-23,33
-90.98998,43,6715.211133,2017-09-13,57
11.190003,41,6715.211143,2017-08-17,61
15.2366705,25,6716.208263,2018-03-13,12
51.316677,35,6716.208372,2017-12-08,41
-7.6733294,32,6716.208388,2017-09-25,54
32.976665,30,6716.208399,2018-07-10,63
15.203333,35,6717.073211,2018-07-02,39
41.473324,39,6717.073301,2017-10-30,53
-61.303333,38,6719.541152,2018-05-05,36
18.319996,34,6720.396971,2018-08-21,7
22.719997,38,6720.397059,2018-01-15,9
-28.733334,32,6720.397077,2018-01-29,34
57.923336,43,6720.397089,2017-05-28,47
3.8199942,33,6720.3971,2017-07-28,58
38.853317,38,6720.397111,2018-06-03,62
51.89,26,6721.257747,2018-06-25,32
-56.41334,43,6721.25784,2018-04-17,50
-0.2066666,47,6721.922961,2018-01-13,15
-77.43333,35,6721.923046,2017-08-14,19
-26.033337,36,6723.308106,2018-06-26,6
26.939997,29,6723.308208,2017-07-31,26
-15.543333,32,6723.308226,2018-04-12,29
-41.64334,38,6723.308237,2018-04-26,40
-57.70334,51,6724.622136,2017-11-28,55
19.456657,39,6725.433833,2017-08-26,42
44.219994,41,6726.142667,2017-08-04,14
26.783325,37,6726.142752,2017-06-27,43
-29.62667,45,6726.976145,2018-07-11,18
-38.340008,50,6726.976234,2017-08-25,25
-62.296658,47,6727.607393,2017-05-23,2
18.396671,37,6729.913548,2017-07-27,59
6.146662,40,6731.232589,2018-02-11,35
27.349998,43,6731.922585,2017-10-06,1
-47.60667,41,6732.79667,2018-08-26,48
-13.65,28,6732.796787,2018-01-03,56
-70.58667,38,6733.572618,2018-01-08,51
67.50002,38,6735.685783,2017-12-26,5
-103.006676,48,6735.685871,2018-05-26,8
-85.04662,45,6735.685888,2017-08-14,22
22.43333,35,6735.685899,2017-08-13,24
-98.756645,46,6736.617103,2018-05-30,21
0.6166642,30,6736.617192,2017-12-27,28
-21.106672,47,6736.617209,2018-07-09,44
0.9566698,30,6736.617221,2017-09-16,57
52.22333,30,6737.433076,2018-03-27,41
6.7266555,34,6738.411252,2018-08-20,27
-5.190005,41,6738.411377,2017-12-24,52
-79.21667,44,6739.408961,2017-07-05,17
48.976665,33,6739.40905,2018-08-02,33
57.47001,36,6739.409067,2017-12-04,45
6.626666,40,6740.320615,2018-02-28,0
-21.360004,46,6740.320704,2017-05-27,23
-0.08666795,41,6740.320722,2017-08-07,60
95.74001,48,6741.025988,2017-06-18,20
-47.489998,35,6741.800724,2018-03-26,63
-11.209998,50,6743.157131,2018-03-02,3
20.686659,37,6743.157246,2017-11-19,54
27.666668,51,6744.038958,2017-08-20,4
0.29665932,39,6744.039044,2017-06-29,10
62.756668,38,6744.039061,2017-06-13,12
-45.180016,42,6744.039072,2018-05-18,16
24.076664,33,6744.039082,2017-09-30,36
-8.300006,40,6744.039091,2018-02-04,38
14.723331,30,6745.621366,2018-07-18,29
-34.85334,54,6745.621458,2017-06-23,30
52.303326,33,6745.621474,2017-12-31,32
-51.989967,53,6746.294086,2017-11-15,49
-25.203342,36,6746.882594,2017-10-09,62
-94.29663,52,6748.302485,2018-01-24,37
34.626667,51,6749.039133,2018-01-12,31
-112.07994,54,6752.242725,2017-10-30,46
-32.46998,56,6753.748315,2018-01-01,13
34.869995,38,6753.748434,2018-06-28,14
-117.65662,54,6754.57323,2018-08-27,61
-127.69664,44,6755.46753,2017-09-10,6
58.13335,48,6755.467612,2017-10-03,9
36.393314,53,6755.467629,2017-12-10,39
43.583317,40,6755.467641,2017-07-18,43
-206.77328,69,6756.119564,2017-08-28,11
-96.023346,47,6756.119656,2017-06-10,15
57.056683,49,6757.591546,2017-10-27,19
35.95666,42,6757.591662,2018-07-31,25
-87.76663,51,6757.591681,2018-03-07,47
-37.99001,33,6757.591692,2017-10-02,48
-66.176674,50,6757.591702,2018-08-01,50
127.05671,42,6758.529742,2017-07-21,2
-94.71994,52,6758.529833,2018-08-03,34
-177.97997,57,6758.529849,2018-05-09,53
20.699995,30,6759.316554,2018-03-16,28
-66.94667,47,6759.316683,2018-04-13,55
-75.37001,53,6759.316701,2017-10-25,58
-85.050026,50,6760.14037,2018-07-13,40
-55.973343,58,6762.799167,2017-11-27,7
50.059982,36,6762.799282,2018-04-22,22
0.8999998,33,6762.799301,2018-06-17,27
-21.17666,42,6762.799312,2017-06-19,35
-13.086666,35,6762.799322,2018-06-12,44
-63.293343,50,6763.559678,2018-03-24,18
17.866667,35,6764.225829,2018-02-11,52
25.116665,42,6765.117519,2018-03-16,51
-23.010002,45,6766.135374,2018-03-17,1
-93.57667,55,6766.135468,2018-07-14,42
-39.576675,33,6766.135485,2018-02-23,63
-5.0466685,40,6767.031904,2018-08-14,21
-26.626673,37,6767.031994,2018-08-11,45
-5.2733345,40,6767.03201,2018-07-25,57
9.463332,36,6767.032021,2017-08-14,60
-40.296665,42,6767.90257,2018-04-21,5
63.320007,38,6767.902684,2018-08-28,17
-68.11666,42,6767.902702,2018-04-21,24
15.979996,40,6767.902714,2018-01-11,41
-105.056625,46,6767.902724,2018-04-16,56
-90.7233,45,6769.723522,2018-08-26,8
16.230003,40,6769.723611,2018-02-19,23
-29.246675,32,6769.723628,2017-10-11,49
-9.146668,37,6770.477814,2018-04-07,3
-61.68,64,6770.477903,2017-08-04,26
-2.0933387,33,6772.298923,2018-02-17,37
35.48666,40,6773.117864,2017-12-14,12
20.993328,38,6773.117976,2017-10-30,30
-55.573326,38,6773.117994,2018-08-20,32
45.64666,41,6773.118007,2018-06-30,54
-14.966667,47,6774.003603,2018-05-30,33
25.04,25,6774.864662,2017-11-21,15
-9.369998,40,6774.864751,2018-03-26,29
20.316662,42,6774.864768,2017-10-31,38
-25.066658,43,6775.618481,2017-12-18,4
-89.09332,47,6775.618571,2018-08-23,20
19.626667,25,6776.222159,2017-05-23,25
36.906666,44,6776.222253,2017-06-24,36
20.086666,27,6778.1789,2018-06-12,34
1.7566662,35,6778.179015,2018-08-19,46
73.88334,28,6778.179034,2017-09-24,47
84.880005,28,6778.179046,2017-07-20,48
28.543337,26,6778.179056,2017-06-06,55
-109.72325,65,6778.179065,2018-01-09,59
-60.326656,43,6778.179074,2017-09-15,62
-30.66336,53,6779.111208,2018-08-10,0
34.263348,48,6779.111294,2017-11-12,10
-0.66000164,31,6779.11131,2018-01-21,11
-66.43334,48,6779.111322,2018-08-19,16
54.546665,33,6779.111333,2017-07-15,61
3.2933364,42,6779.924131,2017-10-06,31
11.476664,30,6779.92422,2018-05-09,50
66.74001,28,6779.924236,2018-07-17,58
33.01333,31,6780.822752,2017-12-19,19
-32.043343,37,6781.76632,2018-02-02,13
-35.95667,37,6781.766414,2018-02-01,14
13.029996,25,6781.766431,2017-11-30,22
29.403332,36,6782.512391,2018-04-27,9
57.14666,27,6783.295688,2017-07-27,35
-62.336647,39,6784.74037,2018-08-23,39
-0.85666674,24,6785.439638,2017-10-09,41
1.1400001,40,6785.439731,2018-05-17,43
51.160007,36,6785.439748,2017-08-01,53
61.040005,25,6786.320427,2018-07-26,5
17.633345,41,6786.320517,2017-11-14,6
49.80333,30,6786.320533,2018-02-04,18
27.896666,27,6786.320545,2017-06-07,42
-29.630007,28,6786.320555,2018-07-03,51
30.189997,26,6786.320565,2017-07-03,60
-91.49,38,6787.2076,2018-04-25,2
-78.59333,32,6787.207693,2018-01-23,44
61.499992,38,6788.130023,2018-01-21,28
78.81667,30,6788.928692,2018-07-05,1
-33.606667,38,6788.928826,2017-09-11,40
14.989998,28,6788.928849,2017-11-10,56
-66.333336,35,6789.596201,2017-11-07,27
75.060005,33,6789.596291,2017-08-04,52
33.089996,31,6789.596307,2017-11-19,63
-2.2933316,24,6791.439764,2017-11-21,54
9.193333,36,6794.034098,2017-08-02,17
14.4733305,25,6794.034209,2017-06-05,20
71.90333,37,6794.034227,2017-06-19,21
10.873334,36,6794.034239,2017-08-05,24
-29.896666,32,6794.034249,2018-07-18,26
-3.2866673,28,6794.034258,2018-03-04,30
-18.033335,27,6794.034267,2018-01-04,33
23.566662,37,6794.034276,2017-09-30,45
15.506666,34,6794.850917,2017-06-12,8
74.530014,25,6794.851012,2017-11-20,36
-0.52332836,30,6794.851027,2017-07-04,37
